row_id,num_sold
29063,295
29064,235
29065,419
29066,119
29067,411
29068,731
29069,207
29070,203
29071,364
29072,102
29073,356
29074,629
29075,180
29076,334
29077,592
29078,170
29079,581
29080,1035
29081,295
29082,235
29083,419
29084,119
29085,411
29086,731
29087,207
29088,203
29089,364
29090,102
29091,356
29092,629
29093,180
29094,334
29095,592
29096,170
29097,581
29098,1035
29099,295
29100,235
29101,419
29102,119
29103,411
29104,731
29105,207
29106,203
29107,364
29108,102
29109,356
29110,629
29111,180
29112,334
29113,592
29114,170
29115,581
29116,1035
29117,295
29118,235
29119,419
29120,119
29121,411
29122,731
29123,207
29124,203
29125,364
29126,102
29127,356
29128,629
29129,180
29130,334
29131,592
29132,170
29133,581
29134,1035
29135,295
29136,235
29137,419
29138,119
29139,411
29140,731
29141,207
29142,203
29143,364
29144,102
29145,356
29146,629
29147,180
29148,334
29149,592
29150,170
29151,581
29152,1035
29153,295
29154,235
29155,419
29156,119
29157,411
29158,731
29159,207
29160,203
29161,364
29162,102
29163,356
29164,629
29165,180
29166,334
29167,592
29168,170
29169,581
29170,1035
29171,295
29172,235
29173,419
29174,119
29175,411
29176,731
29177,207
29178,203
29179,364
29180,102
29181,356
29182,629
29183,180
29184,334
29185,592
29186,170
29187,581
29188,1035
29189,295
29190,235
29191,419
29192,119
29193,411
29194,731
29195,207
29196,203
29197,364
29198,102
29199,356
29200,629
29201,180
29202,334
29203,592
29204,170
29205,581
29206,1035
29207,295
29208,235
29209,419
29210,119
29211,411
29212,731
29213,207
29214,203
29215,364
29216,102
29217,356
29218,629
29219,180
29220,334
29221,592
29222,170
29223,581
29224,1035
29225,295
29226,235
29227,419
29228,119
29229,411
29230,731
29231,207
29232,203
29233,364
29234,102
29235,356
29236,629
29237,180
29238,334
29239,592
29240,170
29241,581
29242,1035
29243,295
29244,235
29245,419
29246,119
29247,411
29248,731
29249,207
29250,203
29251,364
29252,102
29253,356
29254,629
29255,180
29256,334
29257,592
29258,170
29259,581
29260,1035
29261,295
29262,235
29263,419
29264,119
29265,411
29266,731
29267,207
29268,203
29269,364
29270,102
29271,356
29272,629
29273,180
29274,334
29275,592
29276,170
29277,581
29278,1035
29279,295
29280,235
29281,419
29282,119
29283,411
29284,731
29285,207
29286,203
29287,364
29288,102
29289,356
29290,629
29291,180
29292,334
29293,592
29294,170
29295,581
29296,1035
29297,295
29298,235
29299,419
29300,119
29301,411
29302,731
29303,207
29304,203
29305,364
29306,102
29307,356
29308,629
29309,180
29310,334
29311,592
29312,170
29313,581
29314,1035
29315,295
29316,235
29317,419
29318,119
29319,411
29320,731
29321,207
29322,203
29323,364
29324,102
29325,356
29326,629
29327,180
29328,334
29329,592
29330,170
29331,581
29332,1035
29333,295
29334,235
29335,419
29336,119
29337,411
29338,731
29339,207
29340,203
29341,364
29342,102
29343,356
29344,629
29345,180
29346,334
29347,592
29348,170
29349,581
29350,1035
29351,295
29352,235
29353,419
29354,119
29355,411
29356,731
29357,207
29358,203
29359,364
29360,102
29361,356
29362,629
29363,180
29364,334
29365,592
29366,170
29367,581
29368,1035
29369,295
29370,235
29371,419
29372,119
29373,411
29374,731
29375,207
29376,203
29377,364
29378,102
29379,356
29380,629
29381,180
29382,334
29383,592
29384,170
29385,581
29386,1035
29387,295
29388,235
29389,419
29390,119
29391,411
29392,731
29393,207
29394,203
29395,364
29396,102
29397,356
29398,629
29399,180
29400,334
29401,592
29402,170
29403,581
29404,1035
29405,295
29406,235
29407,419
29408,119
29409,411
29410,731
29411,207
29412,203
29413,364
29414,102
29415,356
29416,629
29417,180
29418,334
29419,592
29420,170
29421,581
29422,1035
29423,295
29424,235
29425,419
29426,119
29427,411
29428,731
29429,207
29430,203
29431,364
29432,102
29433,356
29434,629
29435,180
29436,334
29437,592
29438,170
29439,581
29440,1035
29441,295
29442,235
29443,419
29444,119
29445,411
29446,731
29447,207
29448,203
29449,364
29450,102
29451,356
29452,629
29453,180
29454,334
29455,592
29456,170
29457,581
29458,1035
29459,295
29460,235
29461,419
29462,119
29463,411
29464,731
29465,207
29466,203
29467,364
29468,102
29469,356
29470,629
29471,180
29472,334
29473,592
29474,170
29475,581
29476,1035
29477,295
29478,235
29479,419
29480,119
29481,411
29482,731
29483,207
29484,203
29485,364
29486,102
29487,356
29488,629
29489,180
29490,334
29491,592
29492,170
29493,581
29494,1035
29495,295
29496,235
29497,419
29498,119
29499,411
29500,731
29501,207
29502,203
29503,364
29504,102
29505,356
29506,629
29507,180
29508,334
29509,592
29510,170
29511,581
29512,1035
29513,295
29514,235
29515,419
29516,119
29517,411
29518,731
29519,207
29520,203
29521,364
29522,102
29523,356
29524,629
29525,180
29526,334
29527,592
29528,170
29529,581
29530,1035
29531,295
29532,235
29533,419
29534,119
29535,411
29536,731
29537,207
29538,203
29539,364
29540,102
29541,356
29542,629
29543,180
29544,334
29545,592
29546,170
29547,581
29548,1035
29549,295
29550,235
29551,419
29552,119
29553,411
29554,731
29555,207
29556,203
29557,364
29558,102
29559,356
29560,629
29561,180
29562,334
29563,592
29564,170
29565,581
29566,1035
29567,295
29568,235
29569,419
29570,119
29571,411
29572,731
29573,207
29574,203
29575,364
29576,102
29577,356
29578,629
29579,180
29580,334
29581,592
29582,170
29583,581
29584,1035
29585,295
29586,235
29587,419
29588,119
29589,411
29590,731
29591,207
29592,203
29593,364
29594,102
29595,356
29596,629
29597,180
29598,334
29599,592
29600,170
29601,581
29602,1035
29603,295
29604,235
29605,419
29606,119
29607,411
29608,731
29609,207
29610,203
29611,364
29612,102
29613,356
29614,629
29615,180
29616,334
29617,592
29618,170
29619,581
29620,1035
29621,295
29622,235
29623,419
29624,119
29625,411
29626,731
29627,207
29628,203
29629,364
29630,102
29631,356
29632,629
29633,180
29634,334
29635,592
29636,170
29637,581
29638,1035
29639,295
29640,235
29641,419
29642,119
29643,411
29644,731
29645,207
29646,203
29647,364
29648,102
29649,356
29650,629
29651,180
29652,334
29653,592
29654,170
29655,581
29656,1035
29657,295
29658,235
29659,419
29660,119
29661,411
29662,731
29663,207
29664,203
29665,364
29666,102
29667,356
29668,629
29669,180
29670,334
29671,592
29672,170
29673,581
29674,1035
29675,295
29676,235
29677,419
29678,119
29679,411
29680,731
29681,207
29682,203
29683,364
29684,102
29685,356
29686,629
29687,180
29688,334
29689,592
29690,170
29691,581
29692,1035
29693,295
29694,235
29695,419
29696,119
29697,411
29698,731
29699,207
29700,203
29701,364
29702,102
29703,356
29704,629
29705,180
29706,334
29707,592
29708,170
29709,581
29710,1035
29711,295
29712,235
29713,419
29714,119
29715,411
29716,731
29717,207
29718,203
29719,364
29720,102
29721,356
29722,629
29723,180
29724,334
29725,592
29726,170
29727,581
29728,1035
29729,295
29730,235
29731,419
29732,119
29733,411
29734,731
29735,207
29736,203
29737,364
29738,102
29739,356
29740,629
29741,180
29742,334
29743,592
29744,170
29745,581
29746,1035
29747,295
29748,235
29749,419
29750,119
29751,411
29752,731
29753,207
29754,203
29755,364
29756,102
29757,356
29758,629
29759,180
29760,334
29761,592
29762,170
29763,581
29764,1035
29765,295
29766,235
29767,419
29768,119
29769,411
29770,731
29771,207
29772,203
29773,364
29774,102
29775,356
29776,629
29777,180
29778,334
29779,592
29780,170
29781,581
29782,1035
29783,295
29784,235
29785,419
29786,119
29787,411
29788,731
29789,207
29790,203
29791,364
29792,102
29793,356
29794,629
29795,180
29796,334
29797,592
29798,170
29799,581
29800,1035
29801,295
29802,235
29803,419
29804,119
29805,411
29806,731
29807,207
29808,203
29809,364
29810,102
29811,356
29812,629
29813,180
29814,334
29815,592
29816,170
29817,581
29818,1035
29819,295
29820,235
29821,419
29822,119
29823,411
29824,731
29825,207
29826,203
29827,364
29828,102
29829,356
29830,629
29831,180
29832,334
29833,592
29834,170
29835,581
29836,1035
29837,295
29838,235
29839,419
29840,119
29841,411
29842,731
29843,207
29844,203
29845,364
29846,102
29847,356
29848,629
29849,180
29850,334
29851,592
29852,170
29853,581
29854,1035
29855,295
29856,235
29857,419
29858,119
29859,411
29860,731
29861,207
29862,203
29863,364
29864,102
29865,356
29866,629
29867,180
29868,334
29869,592
29870,170
29871,581
29872,1035
29873,295
29874,235
29875,419
29876,119
29877,411
29878,731
29879,207
29880,203
29881,364
29882,102
29883,356
29884,629
29885,180
29886,334
29887,592
29888,170
29889,581
29890,1035
29891,295
29892,235
29893,419
29894,119
29895,411
29896,731
29897,207
29898,203
29899,364
29900,102
29901,356
29902,629
29903,180
29904,334
29905,592
29906,170
29907,581
29908,1035
29909,295
29910,235
29911,419
29912,119
29913,411
29914,731
29915,207
29916,203
29917,364
29918,102
29919,356
29920,629
29921,180
29922,334
29923,592
29924,170
29925,581
29926,1035
29927,295
29928,235
29929,419
29930,119
29931,411
29932,731
29933,207
29934,203
29935,364
29936,102
29937,356
29938,629
29939,180
29940,334
29941,592
29942,170
29943,581
29944,1035
29945,295
29946,235
29947,419
29948,119
29949,411
29950,731
29951,207
29952,203
29953,364
29954,102
29955,356
29956,629
29957,180
29958,334
29959,592
29960,170
29961,581
29962,1035
29963,295
29964,235
29965,419
29966,119
29967,411
29968,731
29969,207
29970,203
29971,364
29972,102
29973,356
29974,629
29975,180
29976,334
29977,592
29978,170
29979,581
29980,1035
29981,295
29982,235
29983,419
29984,119
29985,411
29986,731
29987,207
29988,203
29989,364
29990,102
29991,356
29992,629
29993,180
29994,334
29995,592
29996,170
29997,581
29998,1035
29999,295
30000,235
30001,419
30002,119
30003,411
30004,731
30005,207
30006,203
30007,364
30008,102
30009,356
30010,629
30011,180
30012,334
30013,592
30014,170
30015,581
30016,1035
30017,295
30018,235
30019,419
30020,119
30021,411
30022,731
30023,207
30024,203
30025,364
30026,102
30027,356
30028,629
30029,180
30030,334
30031,592
30032,170
30033,581
30034,1035
30035,295
30036,235
30037,419
30038,119
30039,411
30040,731
30041,207
30042,203
30043,364
30044,102
30045,356
30046,629
30047,180
30048,334
30049,592
30050,170
30051,581
30052,1035
30053,295
30054,235
30055,419
30056,119
30057,411
30058,731
30059,207
30060,203
30061,364
30062,102
30063,356
30064,629
30065,180
30066,334
30067,592
30068,170
30069,581
30070,1035
30071,295
30072,235
30073,419
30074,119
30075,411
30076,731
30077,207
30078,203
30079,364
30080,102
30081,356
30082,629
30083,180
30084,334
30085,592
30086,170
30087,581
30088,1035
30089,295
30090,235
30091,419
30092,119
30093,411
30094,731
30095,207
30096,203
30097,364
30098,102
30099,356
30100,629
30101,180
30102,334
30103,592
30104,170
30105,581
30106,1035
30107,295
30108,235
30109,419
30110,119
30111,411
30112,731
30113,207
30114,203
30115,364
30116,102
30117,356
30118,629
30119,180
30120,334
30121,592
30122,170
30123,581
30124,1035
30125,295
30126,235
30127,419
30128,119
30129,411
30130,731
30131,207
30132,203
30133,364
30134,102
30135,356
30136,629
30137,180
30138,334
30139,592
30140,170
30141,581
30142,1035
30143,295
30144,235
30145,419
30146,119
30147,411
30148,731
30149,207
30150,203
30151,364
30152,102
30153,356
30154,629
30155,180
30156,334
30157,592
30158,170
30159,581
30160,1035
30161,295
30162,235
30163,419
30164,119
30165,411
30166,731
30167,207
30168,203
30169,364
30170,102
30171,356
30172,629
30173,180
30174,334
30175,592
30176,170
30177,581
30178,1035
30179,295
30180,235
30181,419
30182,119
30183,411
30184,731
30185,207
30186,203
30187,364
30188,102
30189,356
30190,629
30191,180
30192,334
30193,592
30194,170
30195,581
30196,1035
30197,295
30198,235
30199,419
30200,119
30201,411
30202,731
30203,207
30204,203
30205,364
30206,102
30207,356
30208,629
30209,180
30210,334
30211,592
30212,170
30213,581
30214,1035
30215,295
30216,235
30217,419
30218,119
30219,411
30220,731
30221,207
30222,203
30223,364
30224,102
30225,356
30226,629
30227,180
30228,334
30229,592
30230,170
30231,581
30232,1035
30233,295
30234,235
30235,419
30236,119
30237,411
30238,731
30239,207
30240,203
30241,364
30242,102
30243,356
30244,629
30245,180
30246,334
30247,592
30248,170
30249,581
30250,1035
30251,295
30252,235
30253,419
30254,119
30255,411
30256,731
30257,207
30258,203
30259,364
30260,102
30261,356
30262,629
30263,180
30264,334
30265,592
30266,170
30267,581
30268,1035
30269,295
30270,235
30271,419
30272,119
30273,411
30274,731
30275,207
30276,203
30277,364
30278,102
30279,356
30280,629
30281,180
30282,334
30283,592
30284,170
30285,581
30286,1035
30287,295
30288,235
30289,419
30290,119
30291,411
30292,731
30293,207
30294,203
30295,364
30296,102
30297,356
30298,629
30299,180
30300,334
30301,592
30302,170
30303,581
30304,1035
30305,295
30306,235
30307,419
30308,119
30309,411
30310,731
30311,207
30312,203
30313,364
30314,102
30315,356
30316,629
30317,180
30318,334
30319,592
30320,170
30321,581
30322,1035
30323,295
30324,235
30325,419
30326,119
30327,411
30328,731
30329,207
30330,203
30331,364
30332,102
30333,356
30334,629
30335,180
30336,334
30337,592
30338,170
30339,581
30340,1035
30341,295
30342,235
30343,419
30344,119
30345,411
30346,731
30347,207
30348,203
30349,364
30350,102
30351,356
30352,629
30353,180
30354,334
30355,592
30356,170
30357,581
30358,1035
30359,295
30360,235
30361,419
30362,119
30363,411
30364,731
30365,207
30366,203
30367,364
30368,102
30369,356
30370,629
30371,180
30372,334
30373,592
30374,170
30375,581
30376,1035
30377,295
30378,235
30379,419
30380,119
30381,411
30382,731
30383,207
30384,203
30385,364
30386,102
30387,356
30388,629
30389,180
30390,334
30391,592
30392,170
30393,581
30394,1035
30395,295
30396,235
30397,419
30398,119
30399,411
30400,731
30401,207
30402,203
30403,364
30404,102
30405,356
30406,629
30407,180
30408,334
30409,592
30410,170
30411,581
30412,1035
30413,295
30414,235
30415,419
30416,119
30417,411
30418,731
30419,207
30420,203
30421,364
30422,102
30423,356
30424,629
30425,180
30426,334
30427,592
30428,170
30429,581
30430,1035
30431,295
30432,235
30433,419
30434,119
30435,411
30436,731
30437,207
30438,203
30439,364
30440,102
30441,356
30442,629
30443,180
30444,334
30445,592
30446,170
30447,581
30448,1035
30449,295
30450,235
30451,419
30452,119
30453,411
30454,731
30455,207
30456,203
30457,364
30458,102
30459,356
30460,629
30461,180
30462,334
30463,592
30464,170
30465,581
30466,1035
30467,295
30468,235
30469,419
30470,119
30471,411
30472,731
30473,207
30474,203
30475,364
30476,102
30477,356
30478,629
30479,180
30480,334
30481,592
30482,170
30483,581
30484,1035
30485,295
30486,235
30487,419
30488,119
30489,411
30490,731
30491,207
30492,203
30493,364
30494,102
30495,356
30496,629
30497,180
30498,334
30499,592
30500,170
30501,581
30502,1035
30503,295
30504,235
30505,419
30506,119
30507,411
30508,731
30509,207
30510,203
30511,364
30512,102
30513,356
30514,629
30515,180
30516,334
30517,592
30518,170
30519,581
30520,1035
30521,295
30522,235
30523,419
30524,119
30525,411
30526,731
30527,207
30528,203
30529,364
30530,102
30531,356
30532,629
30533,180
30534,334
30535,592
30536,170
30537,581
30538,1035
30539,295
30540,235
30541,419
30542,119
30543,411
30544,731
30545,207
30546,203
30547,364
30548,102
30549,356
30550,629
30551,180
30552,334
30553,592
30554,170
30555,581
30556,1035
30557,295
30558,235
30559,419
30560,119
30561,411
30562,731
30563,207
30564,203
30565,364
30566,102
30567,356
30568,629
30569,180
30570,334
30571,592
30572,170
30573,581
30574,1035
30575,295
30576,235
30577,419
30578,119
30579,411
30580,731
30581,207
30582,203
30583,364
30584,102
30585,356
30586,629
30587,180
30588,334
30589,592
30590,170
30591,581
30592,1035
30593,295
30594,235
30595,419
30596,119
30597,411
30598,731
30599,207
30600,203
30601,364
30602,102
30603,356
30604,629
30605,180
30606,334
30607,592
30608,170
30609,581
30610,1035
30611,295
30612,235
30613,419
30614,119
30615,411
30616,731
30617,207
30618,203
30619,364
30620,102
30621,356
30622,629
30623,180
30624,334
30625,592
30626,170
30627,581
30628,1035
30629,295
30630,235
30631,419
30632,119
30633,411
30634,731
30635,207
30636,203
30637,364
30638,102
30639,356
30640,629
30641,180
30642,334
30643,592
30644,170
30645,581
30646,1035
30647,295
30648,235
30649,419
30650,119
30651,411
30652,731
30653,207
30654,203
30655,364
30656,102
30657,356
30658,629
30659,180
30660,334
30661,592
30662,170
30663,581
30664,1035
30665,295
30666,235
30667,419
30668,119
30669,411
30670,731
30671,207
30672,203
30673,364
30674,102
30675,356
30676,629
30677,180
30678,334
30679,592
30680,170
30681,581
30682,1035
30683,295
30684,235
30685,419
30686,119
30687,411
30688,731
30689,207
30690,203
30691,364
30692,102
30693,356
30694,629
30695,180
30696,334
30697,592
30698,170
30699,581
30700,1035
30701,295
30702,235
30703,419
30704,119
30705,411
30706,731
30707,207
30708,203
30709,364
30710,102
30711,356
30712,629
30713,180
30714,334
30715,592
30716,170
30717,581
30718,1035
30719,295
30720,235
30721,419
30722,119
30723,411
30724,731
30725,207
30726,203
30727,364
30728,102
30729,356
30730,629
30731,180
30732,334
30733,592
30734,170
30735,581
30736,1035
30737,295
30738,235
30739,419
30740,119
30741,411
30742,731
30743,207
30744,203
30745,364
30746,102
30747,356
30748,629
30749,180
30750,334
30751,592
30752,170
30753,581
30754,1035
30755,295
30756,235
30757,419
30758,119
30759,411
30760,731
30761,207
30762,203
30763,364
30764,102
30765,356
30766,629
30767,180
30768,334
30769,592
30770,170
30771,581
30772,1035
30773,295
30774,235
30775,419
30776,119
30777,411
30778,731
30779,207
30780,203
30781,364
30782,102
30783,356
30784,629
30785,180
30786,334
30787,592
30788,170
30789,581
30790,1035
30791,295
30792,235
30793,419
30794,119
30795,411
30796,731
30797,207
30798,203
30799,364
30800,102
30801,356
30802,629
30803,180
30804,334
30805,592
30806,170
30807,581
30808,1035
30809,295
30810,235
30811,419
30812,119
30813,411
30814,731
30815,207
30816,203
30817,364
30818,102
30819,356
30820,629
30821,180
30822,334
30823,592
30824,170
30825,581
30826,1035
30827,295
30828,235
30829,419
30830,119
30831,411
30832,731
30833,207
30834,203
30835,364
30836,102
30837,356
30838,629
30839,180
30840,334
30841,592
30842,170
30843,581
30844,1035
30845,295
30846,235
30847,419
30848,119
30849,411
30850,731
30851,207
30852,203
30853,364
30854,102
30855,356
30856,629
30857,180
30858,334
30859,592
30860,170
30861,581
30862,1035
30863,295
30864,235
30865,419
30866,119
30867,411
30868,731
30869,207
30870,203
30871,364
30872,102
30873,356
30874,629
30875,180
30876,334
30877,592
30878,170
30879,581
30880,1035
30881,295
30882,235
30883,419
30884,119
30885,411
30886,731
30887,207
30888,203
30889,364
30890,102
30891,356
30892,629
30893,180
30894,334
30895,592
30896,170
30897,581
30898,1035
30899,295
30900,235
30901,419
30902,119
30903,411
30904,731
30905,207
30906,203
30907,364
30908,102
30909,356
30910,629
30911,180
30912,334
30913,592
30914,170
30915,581
30916,1035
30917,295
30918,235
30919,419
30920,119
30921,411
30922,731
30923,207
30924,203
30925,364
30926,102
30927,356
30928,629
30929,180
30930,334
30931,592
30932,170
30933,581
30934,1035
30935,295
30936,235
30937,419
30938,119
30939,411
30940,731
30941,207
30942,203
30943,364
30944,102
30945,356
30946,629
30947,180
30948,334
30949,592
30950,170
30951,581
30952,1035
30953,295
30954,235
30955,419
30956,119
30957,411
30958,731
30959,207
30960,203
30961,364
30962,102
30963,356
30964,629
30965,180
30966,334
30967,592
30968,170
30969,581
30970,1035
30971,295
30972,235
30973,419
30974,119
30975,411
30976,731
30977,207
30978,203
30979,364
30980,102
30981,356
30982,629
30983,180
30984,334
30985,592
30986,170
30987,581
30988,1035
30989,295
30990,235
30991,419
30992,119
30993,411
30994,731
30995,207
30996,203
30997,364
30998,102
30999,356
31000,629
31001,180
31002,334
31003,592
31004,170
31005,581
31006,1035
31007,295
31008,235
31009,419
31010,119
31011,411
31012,731
31013,207
31014,203
31015,364
31016,102
31017,356
31018,629
31019,180
31020,334
31021,592
31022,170
31023,581
31024,1035
31025,295
31026,235
31027,419
31028,119
31029,411
31030,731
31031,207
31032,203
31033,364
31034,102
31035,356
31036,629
31037,180
31038,334
31039,592
31040,170
31041,581
31042,1035
31043,295
31044,235
31045,419
31046,119
31047,411
31048,731
31049,207
31050,203
31051,364
31052,102
31053,356
31054,629
31055,180
31056,334
31057,592
31058,170
31059,581
31060,1035
31061,295
31062,235
31063,419
31064,119
31065,411
31066,731
31067,207
31068,203
31069,364
31070,102
31071,356
31072,629
31073,180
31074,334
31075,592
31076,170
31077,581
31078,1035
31079,295
31080,235
31081,419
31082,119
31083,411
31084,731
31085,207
31086,203
31087,364
31088,102
31089,356
31090,629
31091,180
31092,334
31093,592
31094,170
31095,581
31096,1035
31097,295
31098,235
31099,419
31100,119
31101,411
31102,731
31103,207
31104,203
31105,364
31106,102
31107,356
31108,629
31109,180
31110,334
31111,592
31112,170
31113,581
31114,1035
31115,295
31116,235
31117,419
31118,119
31119,411
31120,731
31121,207
31122,203
31123,364
31124,102
31125,356
31126,629
31127,180
31128,334
31129,592
31130,170
31131,581
31132,1035
31133,295
31134,235
31135,419
31136,119
31137,411
31138,731
31139,207
31140,203
31141,364
31142,102
31143,356
31144,629
31145,180
31146,334
31147,592
31148,170
31149,581
31150,1035
31151,295
31152,235
31153,419
31154,119
31155,411
31156,731
31157,207
31158,203
31159,364
31160,102
31161,356
31162,629
31163,180
31164,334
31165,592
31166,170
31167,581
31168,1035
31169,295
31170,235
31171,419
31172,119
31173,411
31174,731
31175,207
31176,203
31177,364
31178,102
31179,356
31180,629
31181,180
31182,334
31183,592
31184,170
31185,581
31186,1035
31187,295
31188,235
31189,419
31190,119
31191,411
31192,731
31193,207
31194,203
31195,364
31196,102
31197,356
31198,629
31199,180
31200,334
31201,592
31202,170
31203,581
31204,1035
31205,295
31206,235
31207,419
31208,119
31209,411
31210,731
31211,207
31212,203
31213,364
31214,102
31215,356
31216,629
31217,180
31218,334
31219,592
31220,170
31221,581
31222,1035
31223,295
31224,235
31225,419
31226,119
31227,411
31228,731
31229,207
31230,203
31231,364
31232,102
31233,356
31234,629
31235,180
31236,334
31237,592
31238,170
31239,581
31240,1035
31241,295
31242,235
31243,419
31244,119
31245,411
31246,731
31247,207
31248,203
31249,364
31250,102
31251,356
31252,629
31253,180
31254,334
31255,592
31256,170
31257,581
31258,1035
31259,295
31260,235
31261,419
31262,119
31263,411
31264,731
31265,207
31266,203
31267,364
31268,102
31269,356
31270,629
31271,180
31272,334
31273,592
31274,170
31275,581
31276,1035
31277,295
31278,235
31279,419
31280,119
31281,411
31282,731
31283,207
31284,203
31285,364
31286,102
31287,356
31288,629
31289,180
31290,334
31291,592
31292,170
31293,581
31294,1035
31295,295
31296,235
31297,419
31298,119
31299,411
31300,731
31301,207
31302,203
31303,364
31304,102
31305,356
31306,629
31307,180
31308,334
31309,592
31310,170
31311,581
31312,1035
31313,295
31314,235
31315,419
31316,119
31317,411
31318,731
31319,207
31320,203
31321,364
31322,102
31323,356
31324,629
31325,180
31326,334
31327,592
31328,170
31329,581
31330,1035
31331,295
31332,235
31333,419
31334,119
31335,411
31336,731
31337,207
31338,203
31339,364
31340,102
31341,356
31342,629
31343,180
31344,334
31345,592
31346,170
31347,581
31348,1035
31349,295
31350,235
31351,419
31352,119
31353,411
31354,731
31355,207
31356,203
31357,364
31358,102
31359,356
31360,629
31361,180
31362,334
31363,592
31364,170
31365,581
31366,1035
31367,295
31368,235
31369,419
31370,119
31371,411
31372,731
31373,207
31374,203
31375,364
31376,102
31377,356
31378,629
31379,180
31380,334
31381,592
31382,170
31383,581
31384,1035
31385,295
31386,235
31387,419
31388,119
31389,411
31390,731
31391,207
31392,203
31393,364
31394,102
31395,356
31396,629
31397,180
31398,334
31399,592
31400,170
31401,581
31402,1035
31403,295
31404,235
31405,419
31406,119
31407,411
31408,731
31409,207
31410,203
31411,364
31412,102
31413,356
31414,629
31415,180
31416,334
31417,592
31418,170
31419,581
31420,1035
31421,295
31422,235
31423,419
31424,119
31425,411
31426,731
31427,207
31428,203
31429,364
31430,102
31431,356
31432,629
31433,180
31434,334
31435,592
31436,170
31437,581
31438,1035
31439,295
31440,235
31441,419
31442,119
31443,411
31444,731
31445,207
31446,203
31447,364
31448,102
31449,356
31450,629
31451,180
31452,334
31453,592
31454,170
31455,581
31456,1035
31457,295
31458,235
31459,419
31460,119
31461,411
31462,731
31463,207
31464,203
31465,364
31466,102
31467,356
31468,629
31469,180
31470,334
31471,592
31472,170
31473,581
31474,1035
31475,295
31476,235
31477,419
31478,119
31479,411
31480,731
31481,207
31482,203
31483,364
31484,102
31485,356
31486,629
31487,180
31488,334
31489,592
31490,170
31491,581
31492,1035
31493,295
31494,235
31495,419
31496,119
31497,411
31498,731
31499,207
31500,203
31501,364
31502,102
31503,356
31504,629
31505,180
31506,334
31507,592
31508,170
31509,581
31510,1035
31511,295
31512,235
31513,419
31514,119
31515,411
31516,731
31517,207
31518,203
31519,364
31520,102
31521,356
31522,629
31523,180
31524,334
31525,592
31526,170
31527,581
31528,1035
31529,295
31530,235
31531,419
31532,119
31533,411
31534,731
31535,207
31536,203
31537,364
31538,102
31539,356
31540,629
31541,180
31542,334
31543,592
31544,170
31545,581
31546,1035
31547,295
31548,235
31549,419
31550,119
31551,411
31552,731
31553,207
31554,203
31555,364
31556,102
31557,356
31558,629
31559,180
31560,334
31561,592
31562,170
31563,581
31564,1035
31565,295
31566,235
31567,419
31568,119
31569,411
31570,731
31571,207
31572,203
31573,364
31574,102
31575,356
31576,629
31577,180
31578,334
31579,592
31580,170
31581,581
31582,1035
31583,295
31584,235
31585,419
31586,119
31587,411
31588,731
31589,207
31590,203
31591,364
31592,102
31593,356
31594,629
31595,180
31596,334
31597,592
31598,170
31599,581
31600,1035
31601,295
31602,235
31603,419
31604,119
31605,411
31606,731
31607,207
31608,203
31609,364
31610,102
31611,356
31612,629
31613,180
31614,334
31615,592
31616,170
31617,581
31618,1035
31619,295
31620,235
31621,419
31622,119
31623,411
31624,731
31625,207
31626,203
31627,364
31628,102
31629,356
31630,629
31631,180
31632,334
31633,592
31634,170
31635,581
31636,1035
31637,295
31638,235
31639,419
31640,119
31641,411
31642,731
31643,207
31644,203
31645,364
31646,102
31647,356
31648,629
31649,180
31650,334
31651,592
31652,170
31653,581
31654,1035
31655,295
31656,235
31657,419
31658,119
31659,411
31660,731
31661,207
31662,203
31663,364
31664,102
31665,356
31666,629
31667,180
31668,334
31669,592
31670,170
31671,581
31672,1035
31673,295
31674,235
31675,419
31676,119
31677,411
31678,731
31679,207
31680,203
31681,364
31682,102
31683,356
31684,629
31685,180
31686,334
31687,592
31688,170
31689,581
31690,1035
31691,295
31692,235
31693,419
31694,119
31695,411
31696,731
31697,207
31698,203
31699,364
31700,102
31701,356
31702,629
31703,180
31704,334
31705,592
31706,170
31707,581
31708,1035
31709,295
31710,235
31711,419
31712,119
31713,411
31714,731
31715,207
31716,203
31717,364
31718,102
31719,356
31720,629
31721,180
31722,334
31723,592
31724,170
31725,581
31726,1035
31727,295
31728,235
31729,419
31730,119
31731,411
31732,731
31733,207
31734,203
31735,364
31736,102
31737,356
31738,629
31739,180
31740,334
31741,592
31742,170
31743,581
31744,1035
31745,295
31746,235
31747,419
31748,119
31749,411
31750,731
31751,207
31752,203
31753,364
31754,102
31755,356
31756,629
31757,180
31758,334
31759,592
31760,170
31761,581
31762,1035
31763,295
31764,235
31765,419
31766,119
31767,411
31768,731
31769,207
31770,203
31771,364
31772,102
31773,356
31774,629
31775,180
31776,334
31777,592
31778,170
31779,581
31780,1035
31781,295
31782,235
31783,419
31784,119
31785,411
31786,731
31787,207
31788,203
31789,364
31790,102
31791,356
31792,629
31793,180
31794,334
31795,592
31796,170
31797,581
31798,1035
31799,295
31800,235
31801,419
31802,119
31803,411
31804,731
31805,207
31806,203
31807,364
31808,102
31809,356
31810,629
31811,180
31812,334
31813,592
31814,170
31815,581
31816,1035
31817,295
31818,235
31819,419
31820,119
31821,411
31822,731
31823,207
31824,203
31825,364
31826,102
31827,356
31828,629
31829,180
